vessel	cruise	station	region	latitude	longitude	bottom_depth	date_time	depth_min	depth_max	manual_classification	developmental_stage	individuals_cub_m	individuals_sqr_m	animal	copepod	phylum	class	spec_order	family	genus	species
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	200.0	500.0	Pseudocalanus	CIV	0.06	17.91	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	200.0	500.0	Pseudocalanus	CV	0.87	259.7	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	200.0	500.0	Scolecithricella minor	CIII	0.03	8.96	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	200.0	500.0	Scolecithricella minor	CV	0.27	80.6	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	200.0	500.0	Scolecithricella minor	CIV	0.03	8.96	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Ostracoda		5.98	2990.99	True	False	Crustacea	Ostracoda				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Paraeuchaeta	CIII	0.09	45.05	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Paraeuchaeta	CV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Paraeuchaeta	CI-CVI	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Paraeuchaeta barbata	female	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta barbata
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Polychaeta	larvae	0.34	171.17	True	False	Annelida	Polychaeta				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Polychaeta		0.63	315.32	True	False	Annelida	Polychaeta				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Pseudocalanus	CV	0.65	324.32	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Scaphocalanus brevicornis	CV	0.05	27.03	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus brevicornis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Siphonophorae		0.56	279.28	True	False	Cnidaria	Hydrozoa	Siphonophorae			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Temorites brevis	CV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Bathypontiidae	Temorites	Temorites brevis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Paraeuchaeta	CII	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Thysanoessa longicaudata		0.02	9.01	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa longicaudata
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Pseudocalanus	female	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Themisto abyssorum		0.07	36.04	True	False	Crustacea	Malacostraca	Amphipoda	Hyperiidae	Themisto	Themisto abyssorum
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Oithona	CI-CV	0.97	486.49	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Aetideidae	CII	0.05	27.03	True	True	Crustacea	Copepoda	Calanoida	Aetideidae		
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Aetideidae	CIII	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Aetideidae		
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Aetideopsis rostrata	CV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Aetideopsis	Aetideopsis rostrata
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Aetideopsis rostrata	female	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Aetideopsis	Aetideopsis rostrata
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Aglantha digitale		0.02	9.01	True	False	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	Aglantha	Aglantha digitale
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Amphipoda		0.04	18.02	True	False	Crustacea	Malacostraca	Amphipoda			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	CI	0.25	126.13	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	CII	0.14	72.07	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	CIII	0.13	63.06	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	CIV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	CV	0.09	45.05	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanoida	NI-NVI	3.53	1765.77	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus finmarchicus	CV	2.56	1279.28	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus finmarchicus	female	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus glacialis	CII	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus glacialis	CIII	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus glacialis	CV	0.14	72.07	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus glacialis	female	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus hyperboreus	CIII	0.43	216.22	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus hyperboreus	CIV	0.86	432.43	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus hyperboreus	CV	0.14	72.07	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Calanus hyperboreus	female	0.11	54.05	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Chiridiella abyssalis	female	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Chiridiella	Chiridiella abyssalis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Chiridius obtusifrons	CIV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Chiridius	Chiridius obtusifrons
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	egg		32.86	16432.43	True	False	Animalia	egg				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	egg sac		0.05	27.03	True	False	Animalia	egg sac				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Eukrohnia hamata		0.81	405.41	True	False	Chaetognatha	Sagittoidea	Phragmophora	Eukrohniidae	Eukrohnia	Eukrohnia hamata
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Euphausiidae	NI-NVI	0.09	45.05	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae		
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Foraminifera		0.31	153.15	True	False	Rhizaria	Foraminifera				
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Fritillaria		0.02	9.01	True	False	Tunicata	Appendicularia	Copelata	Fritillariidae	Fritillaria	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Gaetanus brevispinus	female	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Gaetanus	Gaetanus brevispinus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Gaetanus tenuispinus	CV	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Gaetanus	Gaetanus tenuispinus
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Heterorhabdidae	CIV	0.05	27.03	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae		
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Heterorhabdidae	CV	0.02	9.01	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae		
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Cnidaria	juvenile	0.22	108.11	True	False	Cnidaria					
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	CI	0.25	126.13	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	CII	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	CIII	0.04	18.02	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	CIV	0.2	99.1	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	CV	0.23	117.12	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Metridia longa	female	0.2	99.1	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Microcalanus	CI-CIV	4.04	2018.02	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Microcalanus	CV	6.05	3027.03	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Microcalanus	female	7.5	3747.75	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Microcalanus	male	0.58	288.29	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Mormonilla	CI-CVI	0.05	27.03	True	True	Crustacea	Copepoda	Mormonilloida	Mormonillidae	Mormonilla	
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Oithona similis	female	0.86	432.43	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS107	PS107_002-6	Fram Strait	78.607278	4.969243	2366.3	2017-07-26 05:03:00	500.0	1000.0	Oncaea	CI-CVI	16.14	8072.07	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	CIII	7.38	369.23	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus	NI-NVI	256.0	12800.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	female	4.92	246.15	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	CV	10.46	523.08	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	CIV	13.54	676.92	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus glacialis	CV	1.23	61.54	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	CII	3.69	184.62	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus glacialis	female	2.46	123.08	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus finmarchicus	CI	3.08	153.85	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus glacialis	CIV	0.62	30.77	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus glacialis	CII	1.85	92.31	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Metridia longa	NI-NVI	1.23	61.54	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Metridia longa	female	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus hyperboreus	CIII	0.62	30.77	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus hyperboreus	CIV	3.69	184.62	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Calanus hyperboreus	CV	1.23	61.54	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Microcalanus	female	1.54	76.92	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona similis	CV	216.62	10830.77	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona similis	female	93.54	4676.92	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona atlantica	CV	1.23	61.54	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona	CI-CIV	590.77	29538.46	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona atlantica	female	2.46	123.08	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oithona	NI-NVI	87.38	4369.23	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Microcalanus	CV	4.0	200.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	egg		256.0	12800.0	True	False	Animalia	egg				
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	CV	1.85	92.31	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	female	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Microcalanus	CI-CIV	16.0	800.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Chiridius obtusifrons	CV	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Chiridius	Chiridius obtusifrons
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Aglantha digitale		0.31	15.38	True	False	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	Aglantha	Aglantha digitale
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Copepoda	NI-NVI	9.85	492.31	True	True	Crustacea	Copepoda				
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oikopleura		2.15	107.69	True	False	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	CI	5.85	292.31	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	CII	3.38	169.23	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	CIII	2.46	123.08	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	CIV	0.62	30.77	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Polychaeta		0.31	15.38	True	False	Annelida	Polychaeta				
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Oncaea	CI-CVI	19.08	953.85	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Scolecithricella minor	CV	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Pseudocalanus	NI-NVI	93.54	4676.92	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS107	PS107_006-7	Fram Strait	79.065117	4.173488	2466.0	2017-07-28 01:12:00	0.0	50.0	Gastropoda		4.62	230.77	True	False	Mollusca	Gastropoda				
